detection_id,zone_id,image,row,col,confidence,x1,y1,x2,y2,center_x,center_y,latitude,longitude,nearest_SUP_ID,nearest_ANFR_latitude,nearest_ANFR_longitude,nearest_ANFR_distance_m,nearest_ANFR_nature,nearest_ANFR_height
36,dense,dense_r01_c00.jpg,1,0,0.8360178470611572,369.61798095703125,534.4271240234375,505.90289306640625,707.4315185546875,437.76043701171875,620.9293212890625,48.79911688060937,2.124308897236915,1305991,48.79944444444444,2.1244444444444444,37.752300372265346,Immeuble,19
37,dense,dense_r01_c00.jpg,1,0,0.618169903755188,907.15234375,569.3819580078125,1021.356201171875,839.7955322265625,964.2542724609375,704.5887451171875,48.798969073103926,2.1257210637486423,1305991,48.79944444444444,2.1244444444444444,107.41155948551058,Immeuble,19
38,dense,dense_r01_c00.jpg,1,0,0.13201357424259186,268.13409423828125,300.32611083984375,428.95758056640625,483.32061767578125,348.54583740234375,391.8233642578125,48.79952165740456,2.1240696050335828,1305991,48.79944444444444,2.1244444444444444,28.765820215143044,Immeuble,19
39,dense,dense_r01_c00.jpg,1,0,0.07876306027173996,671.3436279296875,563.5543212890625,856.4110107421875,870.5889892578125,763.8773193359375,717.0716552734375,48.798947018554045,2.1251836108785938,1305991,48.79944444444444,2.1244444444444444,77.39795542564208,Immeuble,19
40,dense,dense_r01_c00.jpg,1,0,0.071175217628479,236.49301147460938,294.2918701171875,424.1721496582031,612.2503051757812,330.33258056640625,453.2710876464844,48.7994130939284,2.124020753271907,1305991,48.79944444444444,2.1244444444444444,31.227962472783936,Immeuble,19
41,dense,dense_r01_c00.jpg,1,0,0.06578297168016434,850.6650390625,816.9012451171875,957.3658447265625,907.35400390625,904.0154418945312,862.1276245117188,48.798690735928965,2.1255594906142505,1377797,48.79805555555556,2.125,81.65669587698724,Immeuble,23
42,dense,dense_r01_c01.jpg,1,1,0.5198400616645813,440.327880859375,278.4478759765625,565.6837158203125,387.4556884765625,503.00579833984375,332.9517822265625,48.79962566923277,2.1272304809644993,1760692,48.79888888888889,2.127222222222222,81.92858258067004,Bâtiment,"19,2"
43,dense,dense_r01_c01.jpg,1,1,0.17393867671489716,936.02001953125,108.74884033203125,1024.0,382.697509765625,980.010009765625,245.72317504882812,48.7997797806605,2.1285099059605272,2284920,48.8,2.1286111111111112,25.584656913281048,Bâtiment,"14,7"
44,dense,dense_r01_c01.jpg,1,1,0.0768740326166153,88.47594451904297,46.649688720703125,311.6695556640625,319.6054992675781,200.07275009155273,183.12759399414062,48.79989037131678,2.126417951211579,1760692,48.79888888888889,2.127222222222222,125.98086897784724,Bâtiment,"19,2"
45,dense,dense_r01_c01.jpg,1,1,0.05482599139213562,246.127685546875,67.20646667480469,380.67779541015625,186.36363220214844,313.4027404785156,126.78504943847656,48.79998991422094,2.1267219259334524,1760692,48.79888888888889,2.127222222222222,127.79482514509893,Bâtiment,"19,2"
46,dense,dense_r01_c02.jpg,1,2,0.9018919467926025,521.3199462890625,748.1827392578125,757.9224853515625,993.1678466796875,639.6212158203125,870.67529296875,48.79867563400075,2.1303434941000887,2274825,48.7975,2.13,133.1238236787388,Immeuble,20
47,dense,dense_r01_c02.jpg,1,2,0.8145265579223633,121.55895233154297,274.10418701171875,373.4259033203125,524.8750610351562,247.49242782592773,399.4896240234375,48.79950811296425,2.1292917227299313,2284920,48.8,2.1286111111111112,74.00433223783816,Bâtiment,"14,7"
48,dense,dense_r01_c02.jpg,1,2,0.7911633253097534,191.5620880126953,409.986328125,486.70196533203125,804.33544921875,339.1320266723633,607.160888671875,48.79914120631105,2.1295375192880783,2284920,48.8,2.1286111111111112,117.14578179470979,Bâtiment,"14,7"
49,dense,dense_r01_c02.jpg,1,2,0.39965903759002686,587.2022094726562,351.2235107421875,928.2427368164062,518.7473754882812,757.7224731445312,434.9854431152344,48.79944540032697,2.130660266357154,2284920,48.8,2.1286111111111112,162.2627252584222,Bâtiment,"14,7"
50,dense,dense_r01_c02.jpg,1,2,0.24318984150886536,270.1937255859375,637.79443359375,640.58056640625,979.94091796875,455.38714599609375,808.86767578125,48.798784834928206,2.129849339817156,2274825,48.7975,2.13,143.29287478853036,Immeuble,20
51,dense,dense_r01_c02.jpg,1,2,0.15342795848846436,656.3248291015625,368.900146484375,1018.4393310546875,568.8849487304688,837.382080078125,468.8925476074219,48.79938549449583,2.130873930072994,2284920,48.8,2.1286111111111112,179.26976834792612,Bâtiment,"14,7"
52,dense,dense_r01_c02.jpg,1,2,0.1301395297050476,192.14019775390625,515.697021484375,530.6190185546875,989.177490234375,361.3796081542969,752.437255859375,48.79888453528297,2.1295971919516887,2284920,48.8,2.1286111111111112,143.5299152297966,Bâtiment,"14,7"
53,dense,dense_r01_c02.jpg,1,2,0.07034789025783539,118.2327880859375,273.7225341796875,424.1951904296875,697.1077880859375,271.2139892578125,485.4151611328125,48.7993563029211,2.129355348915851,2284920,48.8,2.1286111111111112,89.96954860237729,Bâtiment,"14,7"
54,dense,dense_r01_c03.jpg,1,3,0.15881216526031494,670.8294067382812,486.580078125,784.0684204101562,593.325927734375,727.4489135742188,539.9530029296875,48.79925994725227,2.1333256483740115,2865412,48.8,2.1344444444444446,116.13182646729302,Bâtiment,4
55,dense,dense_r01_c03.jpg,1,3,0.13204576075077057,454.9675598144531,630.0546875,771.668212890625,1024.0,613.3178863525391,827.02734375,48.79875275067791,2.1330195251039186,2537641,48.797777777777775,2.1341666666666668,137.16075210856994,Immeuble,26
56,dense,dense_r01_c03.jpg,1,3,0.11846260726451874,212.46047973632812,458.82281494140625,308.1678771972656,578.9246215820312,260.3141784667969,518.8737182617188,48.799297189462486,2.132072695376337,2865412,48.8,2.1344444444444446,190.48433756591263,Bâtiment,4
57,dense,dense_r01_c03.jpg,1,3,0.10457060486078262,907.7261962890625,551.335693359375,1022.9410400390625,694.274658203125,965.3336181640625,622.80517578125,48.79911356639848,2.1339637048731674,2865412,48.8,2.1344444444444446,104.66751303494961,Bâtiment,4
58,dense,dense_r01_c04.jpg,1,4,0.18627206981182098,509.9862060546875,581.7886352539062,627.6434326171875,674.2606811523438,568.8148193359375,628.024658203125,48.79910434475163,2.1356467406076263,1435887,48.79861111111111,2.1352777777777776,61.141788734037654,Tunnel,"6,3"
59,dense,dense_r01_c04.jpg,1,4,0.13810263574123383,614.972900390625,841.5587768554688,776.8653564453125,970.3158569335938,695.9191284179688,905.9373168945312,48.79861333339001,2.135987660931278,1435887,48.79861111111111,2.1352777777777776,51.996016960004454,Tunnel,"6,3"
60,dense,dense_r01_c04.jpg,1,4,0.13549639284610748,442.7191162109375,670.1595458984375,610.418212890625,886.8204345703125,526.5686645507812,778.489990234375,48.79883850575717,2.135533427590417,1435887,48.79861111111111,2.1352777777777776,31.46373821950372,Tunnel,"6,3"
61,dense,dense_r01_c04.jpg,1,4,0.12624076008796692,611.974365234375,154.44912719726562,770.809326171875,419.4593200683594,691.391845703125,286.9542236328125,48.799706935629246,2.135975517812767,2865412,48.8,2.1344444444444446,116.77965092064606,Bâtiment,4
62,dense,dense_r02_c00.jpg,2,0,0.4211394786834717,888.677978515625,585.7296142578125,1024.0,731.2840576171875,956.3389892578125,658.5068359375,48.79724127808361,2.1256998333046795,1377797,48.79805555555556,2.125,104.04697029432488,Immeuble,23
63,dense,dense_r02_c00.jpg,2,0,0.182932510972023,500.5450439453125,549.0340576171875,767.3712158203125,757.2459716796875,633.9581298828125,653.1400146484375,48.79725076039712,2.124835140457435,1377797,48.79805555555556,2.125,90.30029224667366,Immeuble,23
64,dense,dense_r02_c00.jpg,2,0,0.1435207724571228,848.017333984375,718.3369750976562,987.8134765625,822.4692993164062,917.9154052734375,770.4031372070312,48.79704357483571,2.125596773221332,1377797,48.79805555555556,2.125,120.71906738628674,Immeuble,23
65,dense,dense_r02_c00.jpg,2,0,0.13899971544742584,51.484466552734375,6.31304931640625,297.963134765625,285.63885498046875,174.7238006591797,145.9759521484375,48.79814682996469,2.1236033779996433,867956,48.7975,2.123333333333333,74.59453559678114,Immeuble,"19,2"
66,dense,dense_r02_c00.jpg,2,0,0.07710546255111694,579.4286499023438,255.2377471923828,619.1259155273438,290.19818115234375,599.2772827148438,272.7179641723633,48.797922900653774,2.124742119176517,1377797,48.79805555555556,2.125,23.96588169266418,Immeuble,23
67,dense,dense_r02_c00.jpg,2,0,0.0626119077205658,982.7137451171875,778.19384765625,1024.0,897.674560546875,1003.3568725585938,837.9342041015625,48.796924257634906,2.12582594509513,1377797,48.79805555555556,2.125,139.58617317497718,Immeuble,23
68,dense,dense_r02_c00.jpg,2,0,0.05990149453282356,540.6468505859375,222.3809356689453,764.3831787109375,580.2761840820312,652.5150146484375,401.3285598754883,48.79769566888487,2.1248849139010417,1377797,48.79805555555556,2.125,40.89582906692982,Immeuble,23
69,dense,dense_r02_c00.jpg,2,0,0.054098572582006454,726.57373046875,0.0,999.693603515625,219.17117309570312,863.1336669921875,109.58558654785156,48.79821112471551,2.1254498371490627,1377797,48.79805555555556,2.125,37.21361605249182,Immeuble,23
70,dense,dense_r02_c00.jpg,2,0,0.05106283724308014,974.8218994140625,192.97898864746094,1023.8385009765625,384.866943359375,999.3302001953125,288.92296600341797,48.79789426938957,2.125815144718217,1377797,48.79805555555556,2.125,62.34141648183696,Immeuble,23
71,dense,dense_r02_c01.jpg,2,1,0.7299454212188721,209.3634796142578,683.5660400390625,363.30926513671875,856.7674560546875,286.3363723754883,770.166748046875,48.79704399249917,2.126649328276926,2214528,48.797777777777775,2.1283333333333334,147.89251700988112,Immeuble,"22,1"
72,dense,dense_r02_c01.jpg,2,1,0.3012443780899048,291.5684814453125,932.139404296875,433.091064453125,1024.0,362.32977294921875,978.0697021484375,48.79667665845903,2.1268531584610173,2214528,48.797777777777775,2.1283333333333334,163.54170221472856,Immeuble,"22,1"
73,dense,dense_r02_c01.jpg,2,1,0.26839959621429443,137.93051147460938,464.641845703125,236.59616088867188,617.340087890625,187.26333618164062,540.990966796875,48.797448909389395,2.126383593686114,1377797,48.79805555555556,2.125,121.74050907715522,Immeuble,23
74,dense,dense_r02_c01.jpg,2,1,0.19150488078594208,541.9139404296875,608.44189453125,787.0233154296875,993.1026611328125,664.4686279296875,800.7722778320312,48.79698991718382,2.1276635580215952,2214528,48.797777777777775,2.1283333333333334,100.40731421364455,Immeuble,"22,1"
75,dense,dense_r02_c01.jpg,2,1,0.1772584766149521,165.40045166015625,270.2681884765625,330.61151123046875,454.314208984375,248.0059814453125,362.29119873046875,48.797764640982926,2.126546518156829,1377797,48.79805555555556,2.125,117.80471687507125,Immeuble,23
76,dense,dense_r02_c01.jpg,2,1,0.08518365025520325,278.4200439453125,198.44821166992188,363.88262939453125,292.47845458984375,321.1513366699219,245.4633331298828,48.79797105454799,2.12674270928801,1760692,48.79888888888889,2.127222222222222,107.93299362137056,Bâtiment,"19,2"
77,dense,dense_r02_c01.jpg,2,1,0.05845280736684799,133.610107421875,867.3165893554688,304.01544189453125,1018.8120727539062,218.81277465820312,943.0643310546875,48.79673850800609,2.126468215874411,2214528,48.797777777777775,2.1283333333333334,178.93567174129606,Immeuble,"22,1"
78,dense,dense_r02_c01.jpg,2,1,0.052733276039361954,0.0,0.0,110.9327163696289,66.62810516357422,55.46635818481445,33.31405258178711,48.79834588152436,2.1260300866435955,1377797,48.79805555555556,2.125,82.06575382884266,Immeuble,23
79,dense,dense_r02_c02.jpg,2,2,0.633910596370697,312.8536376953125,706.405517578125,553.74755859375,914.82275390625,433.30059814453125,810.6141357421875,48.796972528105684,2.1297900990794005,2274825,48.7975,2.13,60.633893379676955,Immeuble,20
80,dense,dense_r02_c02.jpg,2,2,0.6323884129524231,593.9426879882812,10.653289794921875,866.1033325195312,313.4588317871094,730.0230102539062,162.05606079101562,48.79811841949072,2.130585970608081,2274825,48.7975,2.13,81.06041858154751,Immeuble,20
81,dense,dense_r02_c02.jpg,2,2,0.560947060585022,122.73600769042969,567.8133544921875,434.84197998046875,882.0869140625,278.7889938354492,724.9501342773438,48.79712388327056,2.129375666661417,2274825,48.7975,2.13,61.97085785654805,Immeuble,20
82,dense,dense_r02_c02.jpg,2,2,0.22122244536876678,673.4071044921875,770.9686279296875,854.4146728515625,1024.0,763.910888671875,897.4843139648438,48.796819041344925,2.1306768649810692,2274825,48.7975,2.13,90.50650609996002,Immeuble,20
83,dense,dense_r02_c02.jpg,2,2,0.2036900520324707,208.93905639648438,917.962890625,327.7163391113281,1018.511962890625,268.32769775390625,968.2374267578125,48.79669403070877,2.12934760727876,2274825,48.7975,2.13,101.56383384219275,Immeuble,20
84,dense,dense_r02_c02.jpg,2,2,0.18301665782928467,0.0,143.24005126953125,347.97589111328125,568.74560546875,173.98794555664062,355.9928283691406,48.79777576907815,2.1290945683449536,2214528,48.797777777777775,2.1283333333333334,55.75807539959698,Immeuble,"22,1"
85,dense,dense_r02_c02.jpg,2,2,0.1519535779953003,433.0639343261719,474.657470703125,712.0908203125,760.6627197265625,572.5773773193359,617.6600952148438,48.79731344768612,2.1301636685120684,2274825,48.7975,2.13,23.958671464820167,Immeuble,20
86,dense,dense_r02_c03.jpg,2,3,0.6965839266777039,171.0175323486328,700.3585205078125,394.15924072265625,835.9332275390625,282.58838653564453,768.1458740234375,48.797047563074095,2.132132439458019,2274825,48.7975,2.13,164.09689260582866,Immeuble,20
87,dense,dense_r02_c03.jpg,2,3,0.5552184581756592,771.1202392578125,726.1922607421875,1024.0,1024.0,897.5601196289062,875.0961303710938,48.79685859800005,2.1337819221844256,2537641,48.797777777777775,2.1341666666666668,106.02225793626104,Immeuble,26
88,dense,dense_r02_c03.jpg,2,3,0.3558405041694641,348.05609130859375,723.7813720703125,675.75634765625,969.7681884765625,511.9062194824219,846.7747802734375,48.79690863765037,2.1327475178168243,2537641,48.797777777777775,2.1341666666666668,141.9342268704926,Immeuble,26
89,dense,dense_r02_c03.jpg,2,3,0.32550325989723206,651.4552001953125,527.99365234375,818.9947509765625,742.7750244140625,735.2249755859375,635.3843383789062,48.79728213182002,2.1333465053976397,2537641,48.797777777777775,2.1341666666666668,81.5253197071357,Immeuble,26
90,dense,dense_r02_c03.jpg,2,3,0.16928158700466156,256.30950927734375,220.73809814453125,558.550537109375,533.8983154296875,407.4300231933594,377.3182067871094,48.797738090934345,2.132467290821296,2537641,48.797777777777775,2.1341666666666668,124.55119795435697,Immeuble,26
91,dense,dense_r02_c03.jpg,2,3,0.13211190700531006,222.44647216796875,0.4818572998046875,354.29034423828125,134.48851013183594,288.368408203125,67.48518371582031,48.79828550789698,2.1321479426842416,2537641,48.797777777777775,2.1341666666666668,158.27490723981802,Immeuble,26
92,dense,dense_r02_c04.jpg,2,4,0.4319028854370117,906.2257080078125,849.1575927734375,1021.1192626953125,951.8656005859375,963.6724853515625,900.5115966796875,48.79681369257548,2.136705831399013,469502,48.79694444444444,2.136388888888889,27.39215955102551,Immeuble,"28,4"
93,dense,dense_r02_c04.jpg,2,4,0.2424376904964447,147.30751037597656,622.121337890625,384.7271728515625,867.260986328125,266.01734161376953,744.691162109375,48.79708900393966,2.134834574483193,2537641,48.797777777777775,2.1341666666666668,90.87977306162392,Immeuble,26
94,dense,dense_r02_c04.jpg,2,4,0.15960192680358887,785.8482055664062,705.3797607421875,905.2859497070312,829.6356201171875,845.5670776367188,767.5076904296875,48.79704869064672,2.1363890480097325,469502,48.79694444444444,2.136388888888889,11.591670685706685,Immeuble,"28,4"
95,dense,dense_r02_c04.jpg,2,4,0.127471923828125,695.8404541015625,84.9564208984375,909.2296142578125,435.7486572265625,802.5350341796875,260.3525390625,48.79794474807956,2.136273627074843,1435887,48.79861111111111,2.1352777777777776,103.97464045057566,Tunnel,"6,3"
96,dense,dense_r02_c04.jpg,2,4,0.08453638106584549,200.2363739013672,580.8567504882812,417.22613525390625,812.1901245117188,308.7312545776367,696.5234375,48.79717410878724,2.134949142125606,2537641,48.797777777777775,2.1341666666666668,88.26457449248664,Immeuble,26
97,dense,dense_r02_c04.jpg,2,4,0.06018346920609474,461.9644470214844,268.76025390625,570.8729248046875,337.593994140625,516.4186859130859,303.1771240234375,48.79786908489488,2.135506203226214,1435887,48.79861111111111,2.1352777777777776,84.18893289137702,Tunnel,"6,3"
98,dense,dense_r03_c00.jpg,3,0,0.376645028591156,855.6240234375,465.35064697265625,1024.0,719.2892456054688,939.81201171875,592.3199462890625,48.79554894704456,2.1256555044965353,834924,48.79472222222222,2.1261111111111117,97.79816711630158,Immeuble,25
99,dense,dense_r03_c00.jpg,3,0,0.1973617672920227,565.291015625,752.8875732421875,683.5338134765625,922.2642822265625,624.4124145507812,837.575927734375,48.79511560248173,2.124809536853718,834924,48.79472222222222,2.1261111111111117,104.89635138095893,Immeuble,25
100,dense,dense_r03_c00.jpg,3,0,0.18682707846164703,469.15380859375,125.96237182617188,547.2567749023438,228.82608032226562,508.2052917480469,177.39422607421875,48.79628207376935,2.1244978450613416,867956,48.7975,2.123333333333333,160.05083958363284,Immeuble,"19,2"
101,dense,dense_r03_c00.jpg,3,0,0.12177376449108124,654.0328369140625,607.4136962890625,745.4769287109375,740.4566650390625,699.7548828125,673.9351806640625,48.79540474091375,2.1250116211012937,834924,48.79472222222222,2.1261111111111117,110.66191186603143,Immeuble,25
102,dense,dense_r03_c00.jpg,3,0,0.09295479208230972,961.5926513671875,286.2255554199219,1023.2803955078125,437.8154602050781,992.4365234375,362.0205078125,48.79595586137592,2.1257966544362716,834924,48.79472222222222,2.1261111111111117,139.0950490483389,Immeuble,25
103,dense,dense_r03_c00.jpg,3,0,0.06084199622273445,565.4765625,197.9842529296875,696.2965087890625,303.19879150390625,630.8865356445312,250.59152221679688,48.7961527432207,2.124826901799679,834924,48.79472222222222,2.1261111111111117,184.8000374672412,Immeuble,25
104,dense,dense_r03_c01.jpg,3,1,0.2555181384086609,176.443115234375,600.9632568359375,316.3016357421875,691.4114990234375,246.37237548828125,646.1873779296875,48.795453768611786,2.126542136484204,834924,48.79472222222222,2.1261111111111117,87.25674683553729,Immeuble,25
105,dense,dense_r03_c01.jpg,3,1,0.20258505642414093,236.06536865234375,821.9844970703125,328.2755126953125,947.5609130859375,282.1704406738281,884.772705078125,48.795032209725875,2.1266381543773605,834924,48.79472222222222,2.1261111111111117,51.75476304489366,Immeuble,25
106,dense,dense_r03_c01.jpg,3,1,0.14885172247886658,225.5709228515625,497.76348876953125,347.45233154296875,604.2566528320312,286.5116271972656,551.0100708007812,48.79562193739321,2.126649798346989,834924,48.79472222222222,2.1261111111111117,107.54434146193334,Immeuble,25
