SUP_ID,STA_NM_ANFR,NB_STATIONS_ANFR,NAT_ID,NAT_LB_NOM,latitude,longitude,SUP_NM_HAUT,ADR_LB_LIEU,ADR_LB_ADD1,ADR_NM_CP,COM_CD_INSEE
1636055,0780990142,1,23,Pylône autostable,48.52111111111111,1.8277777777777777,43,,13 rue de la Fontaine Chaude,78660,78003
1647057,0782750789,1,17,Bâtiment,48.833333333333336,1.7222222222222223,"16,1",,1 R DU NID DE GEA,78910,78053
1657045,0780031438,1,17,Bâtiment,48.736666666666665,1.9152777777777776,6,,R DES OSIERS,78310,78168
1662012,0782290525,1,38,Immeuble,48.93138888888889,2.0391666666666666,20,,2 avenue Maurice Berteaux,78300,78498
1667537,0782290527,1,17,Bâtiment,48.78916666666667,2.055833333333333,26,"83, boulevard des Chênes",,78280,78297
1672761,0780990149,1,26,Pylône tubulaire,48.623333333333335,1.823611111111111,36,,2 rue de Cutesson,78125,78269
1676036,0782700462,2,23,Pylône autostable,48.524166666666666,1.8277777777777777,47,,CHEMIN DES VIGNES,78660,78003
1676304,0782750152,2,38,Immeuble,48.63361111111111,1.8286111111111112,"25,5",,1 avenue DU MARECHAL JUIN,78120,78517
1676378,0780990071,2,23,Pylône autostable,48.79055555555556,2.0613888888888887,42,,"POSTE RTE DES SAULES, RTE DE ST CYR",78280,78297
1687463,0780990148,1,26,Pylône tubulaire,48.933055555555555,1.9705555555555556,"34,1",Les terres fortes,"Angle des Quarante Sous, Route de Vernouillet",78630,78466
1689548,0780990145,1,38,Immeuble,48.94638888888888,2.068055555555556,"18,7",,19 bis rue Charles Jeanneret,78300,78498
1694177,0780990017,2,38,Immeuble,48.784166666666664,2.1841666666666666,"31,6",,11-15 av du général de gaulle,78140,78640
1695233,0780031444,1,17,Bâtiment,48.943888888888885,2.0341666666666667,15,,1 PL ST BLAISE,78955,78123
1700991,0780466060,1,23,Pylône autostable,48.99194444444444,2.0758333333333336,17,CONFLANS-FIN-D'OISE,RUE D'ANDRESY,78700,78172
1700996,0780466061,1,23,Pylône autostable,48.97027777777778,2.0275,22,,gare de Chanteloup,78570,78138
1701008,0780466062,1,23,Pylône autostable,49.00611111111111,1.9144444444444444,24,THUN-LE-PARADIS,RUE DE LA COTE LECUYER,78250,78401
1701010,0780466063,1,23,Pylône autostable,48.98305555555556,1.8086111111111112,22,,PLACE DE L'EUROPE,78440,78267
1701347,0780466066,1,23,Pylône autostable,48.9575,2.1244444444444444,30,ACHERES,POSTE D'AIGUILLAGE,78100,78551
1701360,0780466067,1,23,Pylône autostable,48.93444444444444,2.0441666666666665,22,,BOULEVARD DE L'EUROPE,78300,78498
1701552,0780466068,1,23,Pylône autostable,48.80555555555555,2.168611111111111,7,,PLACE DE LA BATAILLE STALINGRAD,78220,78686
1701573,0780466069,1,23,Pylône autostable,48.806666666666665,2.151111111111111,7,,gare de Montreuil,78000,78646
1702571,0780466071,1,23,Pylône autostable,48.86472222222223,2.1147222222222224,25,,AVENUE SAINT-MARTIN,78430,78350
1702586,0780466072,1,17,Bâtiment,48.87138888888889,2.0969444444444445,9,,RUE SADI CARNOT,78160,78372
1702609,0780466073,1,23,Pylône autostable,48.86694444444444,2.051388888888889,20,,ROUTE DES MUSES,78620,78224
1702734,0780466076,1,23,Pylône autostable,48.90277777777778,2.0733333333333337,15,,Place Christine Frahier,78100,78551
1703660,0780460374,1,23,Pylône autostable,48.85472222222222,2.1322222222222225,18,,PL DU MARECHAL LECLERC,78170,78126
1705078,0780466064,1,23,Pylône autostable,48.987500000000004,1.7066666666666666,32,,RUE JEAN JAOUEN,78711,78362
1707528,0780990155,3,23,Pylône autostable,49.04222222222222,1.8155555555555556,"32,5",,LES BUISSONS AUX PRETRES,78440,78329
170960,0780030405,1,999999999,Support non décrit,49.06166666666666,1.5508333333333333,12,,11 R DE LA MAIRIE,78270,78337
1711647,0782290530,1,38,Immeuble,48.794999999999995,2.1475,"19,6",,1 RUE MOLIERE,78000,78646
1712637,0782700465,4,23,Pylône autostable,48.952222222222225,2.0324999999999998,"42,4",,CHEMIN DES TREPASSES,78955,78123
1712826,0782290531,1,4,Château d'eau - réservoir,49.045833333333334,1.5238888888888888,"28,6",,9 RTE DU CHENE MONSIEUR,78270,78320
1713222,0780031448,1,9,Intérieur sous-terrain,48.805277777777775,2.1327777777777777,0,,33 AV DE SAINT CLOUD,78000,78646
1716845,0780990156,1,38,Immeuble,48.801944444444445,2.0725000000000002,"19,8",,34 bis rue du Docteur Vaillant,78210,78545
1719117,0780990158,1,26,Pylône tubulaire,48.805,1.8163888888888888,31,,7 rue de la Chasière,78490,78389
1719554,0780990159,1,38,Immeuble,48.64555555555555,1.8375000000000001,"19,5",,20 rue Auguste Moutié,78120,78517
1724044,0782700244,2,26,Pylône tubulaire,48.72083333333334,1.9272222222222222,22,,Route d'Yvette,78320,78334
1724231,0780990161,1,26,Pylône tubulaire,48.936388888888885,1.836388888888889,"42,4",,36 Route de la falaise,78126,78033
1726458,0780990162,2,38,Immeuble,48.65277777777778,1.8208333333333333,"24,9",,12 rue des Marais ,78120,78517
1734821,0780990163,1,26,Pylône tubulaire,49.005833333333335,1.8877777777777778,35,Le clos Malines,Chemin des Gloriettes,78250,78299
1736078,0782700113,2,23,Pylône autostable,48.47972222222222,1.8522222222222222,40,Le Petit Orme,zi  chem rural 9,78660,78071
1736442,0780990164,1,26,Pylône tubulaire,48.81916666666667,1.9024999999999999,"26,5",Le Boutron,Allée du jeu de paume,78640,78442
1736898,0780466077,1,10,Tunnel,48.800555555555555,2.173611111111111,13,,RUE AMEDEE DAILLY,78220,78686
1736967,0780466095,1,23,Pylône autostable,48.79527777777778,2.0994444444444444,"22,4",,RUE LUCIEN SERGENT,78000,78646
1737039,0780466078,1,23,Pylône autostable,48.79861111111111,2.0719444444444446,"6,4",,1 RUE FRANCISCO FERRER,78210,78545
1737066,0780466080,1,23,Pylône autostable,48.83222222222223,1.943888888888889,"16,4",,329 RUE SEVESTRE,78370,78490
1737077,0780466081,1,23,Pylône autostable,48.827222222222225,1.8800000000000001,"15,4",,RUE DU VIEUX MOULIN,78640,78683
1737221,0780990165,1,38,Immeuble,48.776666666666664,2.001388888888889,"25,9",,"2 Avenue Carnot, 78190 Trappes",78190,78621
1742531,0780990166,2,38,Immeuble,48.930277777777775,2.1630555555555553,"17,1",,14-20 avenue de Tobrouk,78500,78586
1745314,0782700466,2,23,Pylône autostable,48.61611111111111,1.9227777777777777,"32,3",,Centre Technique National du Football,78120,78164
1745874,0780466082,1,23,Pylône autostable,48.764722222222225,2.1630555555555553,"21,4",,AV JEAN JAURES,78350,78322
1746470,0780466083,1,23,Pylône autostable,48.7725,2.1475,"7,4",,RUE CHARLES DE GAULLE,78350,78322
1746474,0780466084,1,23,Pylône autostable,48.78722222222222,2.1516666666666664,"10,4",,RUE PONT COLBERT,78000,78646
1746478,0780466086,1,23,Pylône autostable,48.81333333333333,1.7469444444444444,"22,4",,RUE DU MOULINET,78890,78265
1747512,0780466088,1,23,Pylône autostable,48.797777777777775,1.6202777777777777,"22,4",,LES VIGNES,78550,78381
1747615,0780460317,1,23,Pylône autostable,48.805,1.7994444444444444,"22,4",Le Haut des Garennes,RTE DE BOISSY-SANS AVOIR,78490,78262
1747998,0780466089,1,23,Pylône autostable,48.78777777777778,2.0458333333333334,"8,4",,AVENUE DES PRES,78180,78423
1748008,0780466090,1,23,Pylône autostable,48.76444444444444,1.9711111111111113,"20,4",,ROUTE DE CHARTRES,78990,78208
1748027,0780466091,1,23,Pylône autostable,48.72527777777778,1.8944444444444444,"10,4",,AVENUE CHARLES DE GAULLE,78690,78220
1748106,0780466092,1,23,Pylône autostable,48.689722222222215,1.8552777777777778,"10,4",,CHEMIN DE LA ROUGERIE,78610,78486
1748158,0780466093,1,23,Pylône autostable,48.64611111111111,1.836388888888889,"22,4",,RUE AUGUSTE MOUTIE,78120,78517
1748207,0780466094,1,23,Pylône autostable,48.62583333333333,1.7688888888888887,"10,4",,CHEMIN DE LA GAUDE,78125,78269
1748486,0780031455,1,38,Immeuble,48.995555555555555,1.685,75,,2 RUE ARCHIMEDE,78200,78361
1755202,0780990169,1,23,Pylône autostable,48.480000000000004,1.8591666666666669,"32,5",,ZI DE PARAY LES JUMELLES,78660,78478
1760692,0780990173,1,17,Bâtiment,48.79888888888889,2.127222222222222,"19,2",,31 R du Gal Leclerc,78000,78646
1761154,0782750797,3,26,Pylône tubulaire,48.81027777777778,2.0541666666666667,"41,9",,1 Avenue Albert Schweitzer,78330,78242
1764000,0780031413,1,17,Bâtiment,48.925555555555555,2.1863888888888887,15,,80 RUE HOCHE,78800,78311
1773555,0782290533,1,9,Intérieur sous-terrain,48.89833333333333,2.0947222222222224,0,RER St Germain en Laye,rue de la Surintendance,78100,78551
1776442,0782700468,2,38,Immeuble,48.96666666666667,2.066111111111111,"24,7",,32 RUE DU 8 MAI 1945,78260,78005
1778359,0780990180,1,26,Pylône tubulaire,48.96055555555556,2.1494444444444443,"28,5",,Stade Desaix,78600,78358
1780245,0780990179,2,26,Pylône tubulaire,48.833333333333336,1.928611111111111,32,Le Pont Gaillou,chem de thiverval,78850,78615
1783926,0782290534,1,23,Pylône autostable,48.61611111111111,1.9213888888888888,29,,Centre National du FOOTBALL,78120,78164
1784866,0782700012,2,20,Monument religieux,48.72416666666667,1.9580555555555554,24,,ÉGLISE DE GIROUARD,78320,78334
1786127,0782290535,2,17,Bâtiment,48.94,2.0463888888888886,"43,7",,45 Rue Jean Pierre Timbaud,78300,78498
1791298,0782700469,1,17,Bâtiment,48.79277777777778,1.972777777777778,"16,1",,2  RUE DE COPENHAGUE,78990,78208
1798466,0780990181,1,26,Pylône tubulaire,49.02583333333333,1.7597222222222222,"23,5",,Rue de Meulan,78440,78246
1806656,0780230009,1,17,Bâtiment,48.79083333333333,2.0602777777777774,7,,route de St Cyr,78280,78297
1809428,0780990183,2,26,Pylône tubulaire,48.80138888888889,1.75,"34,9",,RUE DES CHENES,78940,78513
1809443,0782290371,1,23,Pylône autostable,48.894999999999996,2.1261111111111113,17,,101 B BD CARNOT,78110,78650
1810046,0780990186,1,17,Bâtiment,48.78,2.2047222222222222,"24,7",,2 Allée Robert Schumann,78140,78640
1813857,0780990187,1,26,Pylône tubulaire,48.933611111111105,2.176388888888889,"24,1",,RUE DU PASSAGE DE LA MULE,78500,78586
1817161,0780031468,1,17,Bâtiment,48.80638888888888,2.031111111111111,6,,5 R ALEXANDRE TURPAULT,78390,78073
1817163,0780031469,1,17,Bâtiment,48.80638888888888,2.0305555555555554,8,,5 R ALEXANDRE TURPAULT,78390,78073
1818823,0782290536,1,20,Monument religieux,48.82166666666667,2.1419444444444444,"19,4",,29 Boulevard Glatigny,78000,78646
1819372,0780990189,1,26,Pylône tubulaire,48.79861111111111,1.597777777777778,36,SAINT MATHIEU,20 RUE SAINT MATHIEU,78550,78310
1821408,0780466079,1,23,Pylône autostable,48.82361111111111,1.9936111111111112,17,,Allée de la Gare,78340,78165
1821489,0780466087,1,17,Bâtiment,48.82666666666667,1.7030555555555555,9,,RUE DE LA GARE,78910,78465
1823875,0782290538,2,23,Pylône autostable,48.78138888888889,2.11,"59,6",,1 Rue de l'Etang du désert,78000,78646
1825036,0780990190,3,38,Immeuble,48.772777777777776,2.0797222222222222,"25,5",Pont du Routoir ,8 ALLEE DE VERSAILLES,78280,78297
1825647,0780220090,2,23,Pylône autostable,48.750277777777775,1.7225000000000001,"32,5",,Route Du Grand Choisel,78490,78264
1826897,0780300054,2,26,Pylône tubulaire,48.790277777777774,2.107222222222222,23,,Route de Dampierre D91,78000,78646
1831335,0780990191,2,38,Immeuble,48.825,2.143611111111111,"18,4",,72 - 74 av du Maréchal Haig,78000,78646
1848159,0780031475,1,31,Silo,48.5,1.8052777777777778,20,,CHEMIN D ABLIS,78660,78506
1852526,0780990196,1,38,Immeuble,48.765,1.9483333333333333,"28,4",,9 rue de Brie,78310,78383
1853742,0780031476,1,17,Bâtiment,48.80166666666666,1.983888888888889,18,,61 RUE PIERRE CURIE,78370,78490
1856901,0782700211,1,23,Pylône autostable,48.788888888888884,2.0594444444444444,19,,ROUTE DE ST CYR,78280,78297
1856916,0782700210,1,23,Pylône autostable,48.7625,1.9672222222222224,32,La Grande Villedieu,RD58 / bretelle N10,78990,78208
1858910,0780031477,1,17,Bâtiment,48.92833333333333,2.0391666666666666,10,,17 RUE DE L ABBAYE,78300,78498
1862622,0782290113,1,26,Pylône tubulaire,48.995555555555555,1.860277777777778,21,,20 RUE DE LA COTE DE APREMONT,78820,78327
1865663,0782700233,2,23,Pylône autostable,48.92305555555555,1.8475000000000001,32,,CHEMIN VERT,78126,78033
1865714,0782700225,1,26,Pylône tubulaire,48.775,1.961111111111111,25,,ROUTE DU MESNIL - D58,78990,78208
1866260,0782290485,1,38,Immeuble,48.77333333333333,2.082777777777778,"21,4",,47 R de Dampierre,78280,78297
1866773,0780990201,1,23,Pylône autostable,48.62833333333333,1.7855555555555553,"27,5",LA NOUE PLATE,ROUTE DU BRAY,78125,78269
1879727,0782700474,1,17,Bâtiment,48.93333333333333,2.176944444444444,12,,134 RUE DE CHANZY,78800,78311
1879848,0782700175,1,23,Pylône autostable,48.995555555555555,1.8572222222222223,20,,chem des clos renards,78820,78327
1889347,0782290539,3,38,Immeuble,48.78666666666666,2.044722222222222,"40,8",,1 Place Charles de Gaulle,78180,78423
1891810,0780990205,1,48,pylône arbre,48.933055555555555,1.9925000000000002,"21,6",Les grands groux,Route d'Orgeval,78670,78672
1894290,0780466097,1,17,Bâtiment,48.64416666666666,1.8311111111111111,4,GARE SNCF,1 PLACE FERNAND PRUD'HOMME,78120,78517
1894294,0780466098,1,17,Bâtiment,48.794444444444444,2.1380555555555554,"10,5",PRSI DE VERSAILLES CHANTIER,4 PLACE RAYMOND POINCARE,78000,78646
1901284,0780990207,1,26,Pylône tubulaire,48.83638888888889,2.0836111111111113,"13,5",,18 Route de Saint-Cyr,78870,78043
1901675,0780990208,1,26,Pylône tubulaire,48.5775,1.735,"36,5",LE BOIS DES PLANTS,CHEMIN RURAL 1,78125,78209
1903036,0780990210,1,23,Pylône autostable,48.72222222222222,2.0719444444444446,"30,5",LA CROIX AUX BUIS,CHEMIN RURAL N°12 DIT DE GOMBERVILLE,78114,78356
1903038,0780990211,1,38,Immeuble,48.927499999999995,2.0508333333333333,"36,1",CITE DU CLOS D ARCY,32 RUE MADELEINE CHARTIER,78300,78498
1903337,0780466099,1,17,Bâtiment,48.97027777777778,2.075,17,GARE ACHERES VILLE,AVENUE JEAN MOULIN,78260,78005
1903428,0780466100,1,17,Bâtiment,48.99722222222222,2.0975,12,GARE CONFLANS ST HONORINE,2 AVENUE EUGENE BERRURIER,78700,78172
1903438,0780466101,1,17,Bâtiment,48.9925,1.9130555555555555,6,Gare Les Mureaux,Place du 8 mai 1945,78130,78440
1903463,0780466102,1,17,Bâtiment,48.99,1.7030555555555555,12,GARE MANTES LA JOLIE,PLACE DU 8 MAI 1945,78200,78361
1903468,0780466103,1,17,Bâtiment,49.005833333333335,1.902222222222222,12,GARE MEULAN HARDICOURT,AVENUE DE LA GARE,78250,78299
1903471,0780466106,1,17,Bâtiment,48.933055555555555,2.041111111111111,8,GARE POISSY,14 PLACE GEORGE POMPIDOU,78300,78498
1903478,0780466104,1,17,Bâtiment,48.93388888888889,2.1622222222222223,12,GARE DE SARTROUVILLE,RUE DE L'ILOT,78500,78586
1903812,0780466096,1,17,Bâtiment,48.831388888888895,1.9430555555555555,6,GARE SNCF PLAISIR GRIGNON,119 AVENUE DU 19 MARS 1962,78370,78490
1905234,0780990212,1,17,Bâtiment,48.786944444444444,2.0452777777777778,39,,1 PLACE CHARLE DE GAULLE,78180,78423
1907325,0782700217,1,38,Immeuble,48.776666666666664,2.0008333333333335,"24,6",,20/22 RUE JEAN JAURES,78190,78621
1907552,0782700103,1,38,Immeuble,48.900277777777774,2.1602777777777775,30,,58 BLD JEAN JAURES,78400,78146
1907997,0782750842,1,38,Immeuble,48.98833333333334,1.702222222222222,28,,29 R JEAN JAOUEN,78711,78362
1913564,0782700150,1,26,Pylône tubulaire,48.90694444444444,2.117777777777778,22,,48 av Gabriel Péri,78360,78418
1916343,0780990213,3,26,Pylône tubulaire,48.85888888888889,1.9708333333333334,"27,1",LES BOISSEAUX,RUE DE DAVRON,78810,78233
1919820,0780990151,2,23,Pylône autostable,48.81361111111111,1.8752777777777778,30,La butte du pont,Route de Septeuil,78640,78683
1920920,0782750845,1,23,Pylône autostable,48.96555555555556,1.7169444444444446,"17,6",TERRAIN MULTISPORT,ROUTE D'HARGEVILLE,78711,78362
1922300,0780990215,1,23,Pylône autostable,48.90833333333333,1.7791666666666666,"31,5",LE NOYER GALANT,ROUTE D'HARGEVILLE,78580,78325
1922302,0780990216,1,26,Pylône tubulaire,48.75888888888889,2.0455555555555556,"19,5",,AVENUE DU GRAND PRÉ,78960,78688
1928743,0780990217,1,23,Pylône autostable,48.995,1.9894444444444446,26,LES PETITS HAUMONTS,SENTIER DES PETITS HAUMONTS,78510,78624
1929536,0780466105,1,17,Bâtiment,48.794444444444444,2.1347222222222224,15,VERSAILLES CHANTIERS,6 RUE DE LA PORTE DE BUC,78000,78646
1930677,0780990218,1,26,Pylône tubulaire,48.725,1.8972222222222221,"25,5",ZONE ACTIVITES DE L'ACQUEDUC,8-10 RUE GEORGES POMPIDOU,78690,78220
1934979,0780990219,1,38,Immeuble,49.00194444444445,2.104166666666667,"19,8",,72 Avenue FOCH,78700,78172
1936365,0782700487,2,26,Pylône tubulaire,48.83638888888889,2.083888888888889,15,,18 route DE SAINT CYR,78870,78043
1936369,0782700488,2,17,Bâtiment,48.85055555555556,2.056111111111111,"19,1",,1 rue JEAN LA BRUYÈRE,78590,78455
1936392,0782700475,2,26,Pylône tubulaire,49.026666666666664,1.7602777777777778,22,,V COMMUNALE N°3,78440,78246
1936476,0782700480,2,48,pylône arbre,48.86638888888889,1.786111111111111,33,,39 R DE LA PORTE ST MARTIN,78770,78616
1937280,0782750645,1,26,Pylône tubulaire,48.97027777777778,1.8622222222222222,"32,6",,Les Chevris,78410,78238
1942426,0780180027,1,17,Bâtiment,48.79333333333333,2.118611111111111,13,,2 BIS AVENUE CLEMENT ADER,78000,78646
1942430,0780180029,1,17,Bâtiment,48.77972222222222,2.172222222222222,20,,1 RUE ETIENNE DE JOUY,78350,78322
1942432,0780180030,1,17,Bâtiment,48.83972222222222,2.11,10,,CHEMIN DU TROU D ENFER,78150,78158
1942434,0780180031,1,17,Bâtiment,48.92444444444444,2.0027777777777778,8,,CHEMIN DE FAUVEAU,78630,78466
1942436,0780180032,1,17,Bâtiment,48.780277777777776,2.0175,8,,3 RUE BASILE LEVRAUD,78190,78621
1942438,0780180033,1,17,Bâtiment,48.790277777777774,1.6297222222222223,15,,25 ROUTE DE GAMBAIS,78550,78381
1942440,0780180034,1,17,Bâtiment,48.7975,1.9283333333333332,6,,2534 AVENUE D ARMORIQUE,78370,78490
1942643,0782700491,2,26,Pylône tubulaire,48.788888888888884,1.6044444444444446,22,,IMP DU STADE,78550,78310
1942987,0780180035,1,17,Bâtiment,48.52722222222222,1.8316666666666666,5,,RN 10 PR 48,78660,78003
1944610,0780031492,1,17,Bâtiment,48.80138888888889,2.1394444444444445,15,,Pas de l'Abbé Picard,78000,78646
1944892,0780990223,2,17,Bâtiment,48.7725,2.0588888888888888,"25,5",,19 rte de Troux,78280,78297
1948465,0782700498,2,26,Pylône tubulaire,48.92361111111111,1.6930555555555555,15,,2 che DE GUERVILLE,78930,78677
1954203,0780990225,1,17,Bâtiment,48.94583333333333,2.151944444444444,"18,6",,20 rue de Paris,78600,78358
1954205,0780990226,1,26,Pylône tubulaire,48.99916666666667,1.6911111111111112,"24,5",,Rue Marcel Fouque,78200,78361
1954971,0780990228,1,38,Immeuble,48.844166666666666,2.1375,30,,18 AVENUE PIERRE CORNEILLE,78170,78126
1954973,0780990229,1,38,Immeuble,48.784166666666664,2.0419444444444443,"34,6",,15 PLACE GEORGES POMPIDOU,78180,78423
1960544,0780990230,1,23,Pylône autostable,48.731944444444444,2.0377777777777775,30,LA CULOTTE,ROUTE DE MILON,78114,78356
1965210,0782750869,1,23,Pylône autostable,48.76111111111111,2.062777777777778,20,,6 Rue RENE CAUDRON,78960,78688
1966355,0780990232,2,4,Château d'eau - réservoir,48.86,2.1463888888888887,24,,SEN DE BOURNIVAL,78170,78126
1970820,0780031495,1,17,Bâtiment,48.755833333333335,1.9261111111111109,4,,1 AVE GUTENBERG,78310,78168
1979040,0780990234,3,38,Immeuble,48.76555555555556,2.0763888888888893,"20,1",Le Poteau,2-4 r andrea palladio,78280,78297
1990531,0780990235,1,38,Immeuble,48.717777777777776,2.101388888888889,18,,2 SQUARE DE LA CURE,78114,78356
1993333,0782750873,1,26,Pylône tubulaire,48.740833333333335,1.9213888888888888,"26,1",,27 RUE DES OSIERS,78310,78168
1994395,0780990238,1,23,Pylône autostable,48.91,2.0283333333333333,"26,5",,5 RUE DU MUR DU PARC -CHEMIN DES DOUNIERS,78240,78133
2001210,0782290543,1,38,Immeuble,48.774166666666666,2.0733333333333337,"26,5",11 Allée du Commerce,,78280,78297
2005716,0782290532,2,38,Immeuble,48.77611111111111,2.0008333333333335,24,,22 RUE JEAN JAURES,78190,78621
2022747,0780990243,3,26,Pylône tubulaire,48.78444444444444,2.096388888888889,33,,15bis ALL DES MARRONNIERS,78000,78646
2024079,0780031506,1,38,Immeuble,48.79972222222222,2.160833333333333,25,,191 AVE DU GENERAL LECLERC,78220,78686
2025679,0782750890,1,23,Pylône autostable,48.98916666666667,1.7575,17,,19 R FERNAND FOREST,78520,78335
2025999,0782750893,1,17,Bâtiment,48.987500000000004,1.908611111111111,"20,3",RESIDENCE LEO LAGRANGE,7 R LEO LAGRANGE,78130,78440
2028699,0780990244,2,17,Bâtiment,48.90555555555555,2.0475,13,,8 r du clos de la famille,78240,78133
2039656,0780990245,1,26,Pylône tubulaire,48.749722222222225,1.9655555555555555,"31,5",,PARC DE SPORTS GUY LEFEBURE 2 RUE DES MOISONNEURS,78320,78397
2043003,0780990242,2,38,Immeuble,48.873333333333335,2.0855555555555556,17,,2 r des poteries,78160,78372
2052080,0782700124,3,17,Bâtiment,48.88722222222222,2.0983333333333336,"35,5",,13 allée de Normandie,78230,78481
2052161,0782750895,1,38,Immeuble,48.78194444444444,2.0533333333333332,16,,9 BD PAUL CEZANNE,78280,78297
2052525,0782700460,2,38,Immeuble,49.007222222222225,1.9649999999999999,16,,21 BOULEVRD ANGIBOUT,78740,78638
2054761,0782750903,1,38,Immeuble,48.80472222222222,2.1319444444444446,"27,5",,26 AV DE ST CLOUD,78000,78646
2054865,0780990247,1,23,Pylône autostable,48.99777777777778,1.821388888888889,"27,5",LES LIMONS,,78440,78267
2056904,0782750905,1,26,Pylône tubulaire,48.987500000000004,1.735,21,,82 R DES COUTURES,78520,78335
2057336,0782750907,1,17,Bâtiment,48.77333333333333,2.0716666666666668,20,,15 BD DU CHATEAU,78280,78297
2058963,0782750909,1,38,Immeuble,48.801944444444445,2.0719444444444446,20,,32 R DU DOCTEUR VAILLANT,78210,78545
2061201,0780990042,2,38,Immeuble,48.933055555555555,2.1525,14,,1 Rue DE VERDUN,78500,78586
2064106,0782750916,1,17,Bâtiment,48.76972222222222,1.9444444444444444,"25,2",,1 R DE LA THIÉRACHE,78310,78383
2064775,0780031509,1,17,Bâtiment,49.03472222222222,1.5677777777777777,6,,QUAI DE SEINE,78270,78089
2065608,0782750921,1,23,Pylône autostable,48.95277777777778,2.1822222222222223,"31,1",,R DES RENARDS,78500,78586
2066540,0780990248,2,17,Bâtiment,48.85777777777778,2.128888888888889,29,,RUE DES BEAUVILLIERS,78380,78092
2067167,0782750920,1,23,Pylône autostable,48.98305555555556,1.8930555555555555,32,,1 R DESCARTES,78130,78440
2067750,0782750923,1,26,Pylône tubulaire,48.78333333333333,1.9477777777777778,30,,CHEMIN DE LA CHARDONNERIE,78990,78208
2079433,0782750884,1,17,Bâtiment,48.98861111111111,1.6674999999999998,11,,232 AV DU BÉARN - LES DOCKS DE BUCHELAY,78200,78118
2085028,0782750927,1,26,Pylône tubulaire,48.7975,2.0116666666666667,30,ZA BOIS D'ARCY - LA BUTTE DU M,BRETELLE D'ACCES N12,78180,78423
2086242,0780990251,3,4,Château d'eau - réservoir,48.74722222222222,1.9519444444444445,44,,27 av de montfort,78320,78644
2089714,0780990252,1,26,Pylône tubulaire,48.61555555555556,1.922222222222222,"25,6",,FEDERATION FRANCAISE DE FOOTBALL CTNF,78120,78164
2095314,0780990253,2,38,Immeuble,48.82666666666667,1.9458333333333333,25,,32 R Abel Guyet,78370,78490
2099971,0780464307,2,23,Pylône autostable,48.62388888888889,1.7236111111111112,50,La Martinerie,23 rte des Hautes bruyeres,78125,78557
2103650,0782750931,1,26,Pylône tubulaire,48.967777777777776,2.0330555555555554,25,,3 R  EUGÈNE FREYSSINET,78570,78138
2118965,0780990254,2,38,Immeuble,48.86361111111111,2.1241666666666665,25,,36 RUE DE LA PRINCESSE,78430,78350
2122223,0780460306,2,23,Pylône autostable,48.743611111111115,1.9216666666666664,20,L'ETANG DES OSIERS,Rte de Lévis Saint-Nom,78310,78168
2127147,0780990257,1,38,Immeuble,48.88583333333333,2.062222222222222,"15,8",,6 RUE SAINT NOM,78112,78551
2131794,0780990246,2,38,Immeuble,48.775277777777774,1.9472222222222222,24,,1 RUE DU GANDOUGET,78990,78208
2146023,0782700227,1,38,Immeuble,48.96666666666667,1.7166666666666668,21,,13 r desnos,78711,78362
2146299,0780990259,1,38,Immeuble,48.92777777777778,2.1938888888888886,"24,5",,13 RUE DE STALINGRAD,78800,78311
2150898,0782750940,1,38,Immeuble,48.82666666666667,1.9880555555555557,26,LA VIGNERAIE,14 AVENUE CLAUDE DEBUSSY,78340,78165
2155826,0782750943,1,38,Immeuble,48.94166666666666,2.163611111111111,22,,56 AVENUE MAURICE BERTEAUX,78500,78586
2156641,0782750947,1,38,Immeuble,49.004444444444445,2.0905555555555555,"14,9",,117 RUE ARISTIDE BRIAND,78700,78172
2161651,0780990260,1,23,Pylône autostable,48.802499999999995,1.7919444444444443,"31,5",Le petit clos,ROUTE  PETIT CLOS,78490,78262
2163784,0780990262,1,38,Immeuble,48.986666666666665,1.7055555555555555,"26,4",,1 RUE EDITH PIAF,78200,78362
2166408,0782750948,1,38,Immeuble,48.995,1.683888888888889,"18,6",,10 RUE GEORGES CUVIER,78200,78361
2173014,0780990264,1,26,Pylône tubulaire,48.71388888888889,2.091111111111111,25,,CHEMIN DE CHEVINCOURT A AIGREFOIN,78470,78575
2173179,0780031465,2,17,Bâtiment,48.79833333333333,1.9702777777777778,35,,1 Bd Jean Moulin,78990,78208
2173474,0780990265,1,23,Pylône autostable,48.469722222222224,1.835277777777778,"33,3",LE CORMIER,D 132,78660,78472
2181490,0780990267,2,38,Immeuble,48.780833333333334,1.9802777777777778,18,,8 square Stendhal,78190,78621
2192469,0780990269,1,38,Immeuble,48.80416666666667,2.1625,19,,1 A 5 RUE DE BEARN,78000,78646
2192619,0780990268,1,17,Bâtiment,48.993611111111115,1.746388888888889,24,,12 r du Commandant Louis Bouchet,78520,78335
2195075,0780990270,1,26,Pylône tubulaire,48.74,1.9213888888888888,25,,27 RUE DES OSIER,78310,78168
2198515,0782290550,1,38,Immeuble,48.75861111111111,1.9358333333333333,"23,5",,"31, rue de Montfort l'Amaury",78310,78168
2203303,0782750957,1,38,Immeuble,48.972500000000004,2.027222222222222,"20,7",,16-18 R DE L'ECHO,78570,78138
2205067,0780990271,1,26,Pylône tubulaire,48.8525,2.049444444444444,31,,1 Bis chemin de la pièce Samson,78590,78455
