SUP_ID,STA_NM_ANFR,NB_STATIONS_ANFR,NAT_ID,NAT_LB_NOM,latitude,longitude,SUP_NM_HAUT,ADR_LB_LIEU,ADR_LB_ADD1,ADR_NM_CP,COM_CD_INSEE,split,classe_niveau2,image,status,x1,y1,x2,y2,commentaire
1246785,782290426,1,20,Monument religieux,48.814166666666665,2.141111111111111,18,,7 Av de Villeneuve L'Etang,78000,78646,train,autre_support,support_1246785.jpg,visible,475.2610402293019,501.8579545454545,575.0012999695616,626.5332792207791,
1465959,780990082,2,23,Pylône autostable,48.76138888888889,2.1358333333333333,32,,53 R DU TROU SALE,78350,78343,train,pylone,support_1465959.jpg,visible,487.8343567666607,528.369406729634,530.2131727558663,564.2931712767752,
955944,782700319,2,17,Bâtiment,49.0475,1.478888888888889,"14,3",,pl st hilaire,78270,78068,train,batiment,support_955944.jpg,ambigu,,,,,
3034953,780466059,1,42,Mât,48.77833333333333,2.0175,10,,2 Allée du Stade,78190,78621,train,mat,support_3034953.jpg,non_visible,,,,,
1538941,780461329,1,12,Mât métallique,48.87277777777778,2.0872222222222225,22,,Rue du CHANT DES OISEAUX,78160,78372,train,mat,support_1538941.jpg,non_visible,,,,,
541547,782750244,2,23,Pylône autostable,48.95583333333334,2.094444444444445,"47,9",ACHÈRES GARE GRAND CORMIER,GARE D'ACHERES FORET DE ST GERMAIN-N184,78100,78551,train,pylone,support_541547.jpg,visible,497.7993351274481,511.9279796816088,560.3461302677915,563.007862379556,
437760,782290184,4,4,Château d'eau - réservoir,48.50666666666667,1.9183333333333328,33,Bois des Bouleaux,La Vieille Tour Ruine,78660,78564,train,chateau_eau,support_437760.jpg,visible,407.1051960734578,437.02678571428567,461.9623389306006,481.9099025974025,
2955276,780990469,2,23,Pylône autostable,48.98083333333334,1.7544444444444445,21,,104 Bd Pasteur,78520,78335,train,pylone,support_2955276.jpg,visible,548.0662811829047,486.4330446166736,579.2624604874713,529.9777115626308,
466815,782290201,1,32,"Ouvrage d'art (pont, viaduc)",48.83611111111112,2.088611111111111,9,,PMV Sirius - A12 PK 1.4 - sens Province-Paris,78870,78043,train,autre_support,support_466815.jpg,non_visible,,,,,
1291835,782700434,1,17,Bâtiment,48.94,2.048888888888889,18,,45 rue Jean Pierre Timbaud,78300,78498,train,batiment,support_1291835.jpg,ambigu,,,,,
1424786,780230005,4,4,Château d'eau - réservoir,49.05972222222222,1.763611111111111,60,,"61, Grande Rue",78440,78202,train,chateau_eau,support_1424786.jpg,visible,496.87142983969153,551.7280844155844,575.0012999695616,623.2086038961038,
723529,782290019,1,38,Immeuble,48.925,2.160833333333333,33,,11 r du bas de la plaine,78500,78586,train,batiment,support_723529.jpg,visible,392.1441571124188,370.5332792207792,679.7285726968344,619.8839285714286,
2617660,780990364,1,26,Pylône tubulaire,48.799166666666665,1.9791666666666667,"31,2",,Avenue Gay Lussac,78990,78208,train,pylone,support_2617660.jpg,visible,460.2026197649377,481.7913374528696,495.03234745660086,514.3495611646417,
2684605,782700529,1,17,Bâtiment,48.99055555555556,1.7416666666666667,"18,5",,9 RUE DU 11 NOVEMBRE,78520,78335,train,batiment,support_2684605.jpg,visible,363.88441685267856,362.2215909090909,643.1571441254058,704.6631493506493,
1546040,782290516,1,38,Immeuble,48.99194444444444,1.7416666666666667,"16,5",,15 Rue de la Chasse,78520,78335,train,batiment,support_1546040.jpg,visible,263.90408894575387,403.37615955473086,497.8403345183631,804.4097233934896,
1336569,780460320,1,23,Pylône autostable,48.82333333333334,1.993888888888889,20,,Allée de la Gare,78340,78165,train,pylone,support_1336569.jpg,non_visible,,,,,
1353312,782750738,1,17,Bâtiment,48.92722222222222,2.144722222222222,8,,280 AV  GABRIEL PERI - CARREFOUR,78360,78418,train,batiment,support_1353312.jpg,ambigu,,,,,
1370988,780990059,2,38,Immeuble,48.97694444444445,1.6947222222222222,"13,9",,rue des Martinets,78200,78354,train,batiment,support_1370988.jpg,visible,444.7327981809017,487.84612693757856,560.7661119638929,600.4260682865521,
1381467,780990027,3,38,Immeuble,48.78444444444444,2.2183333333333333,"36,2",,16 AV MORANE SAULNIER,78140,78640,train,batiment,support_1381467.jpg,visible,435.364936333198,358.8969155844155,555.0532480215097,486.8969155844155,
1398007,780460323,1,23,Pylône autostable,48.76472222222223,2.1641666666666666,12,,Avenue Jean Jaurès,78350,78322,train,pylone,support_1398007.jpg,ambigu,,,,,
1461855,780460343,1,23,Pylône autostable,48.93333333333333,2.163333333333333,"20,4",,Rue de l'Ilot,78500,78586,train,pylone,support_1461855.jpg,non_visible,,,,,
1468648,780990083,5,26,Pylône tubulaire,48.95361111111112,1.5705555555555557,"35,2",la borne d'argent,,78200,78082,train,pylone,support_1468648.jpg,visible,607.3578972281498,556.8977953498115,645.2699206885604,603.067883326351,
1468847,780031292,1,17,Bâtiment,48.75666666666667,1.928055555555556,18,,1 AVENUE GUTENBERG,78310,78168,train,batiment,support_1468847.jpg,ambigu,,,,,
1509971,782750776,1,17,Bâtiment,48.98777777777778,1.9252777777777776,"23,6",,ALLEE DES FOUGERES,78130,78440,train,batiment,support_1509971.jpg,visible,501.8584428267045,505.1826298701298,634.8454558137175,919.1047077922076,
1536777,780990106,3,26,Pylône tubulaire,48.91972222222222,1.5955555555555556,26,LE CLOS DE L'EGLISE,STADE DE FOOTBALL LE CLOS DE L'EGLISE,78980,78346,train,pylone,support_1536777.jpg,visible,535.6492329891344,487.1843786894923,555.2194809230186,523.1513208382526,
1545487,780990110,1,48,pylône arbre,48.99972222222223,2.117777777777778,32,,Allee du Point du Jour,78700,78172,train,pylone,support_1545487.jpg,visible,485.3521797676869,559.5201455802262,510.8470771283907,583.8010002094679,
1579612,782290519,3,17,Bâtiment,48.780277777777776,2.2075,"28,6",,11 PLACE DE L'EUROPE,78140,78640,train,batiment,support_1579612.jpg,visible,214.27402724228895,282.42938311688306,588.3000012682629,626.5332792207791,
1624219,780990141,2,17,Bâtiment,48.907777777777774,2.158333333333333,"33,8",,136 Avenue Paul Doumer,78360,78418,train,batiment,support_1624219.jpg,visible,302.37792334618507,254.1696428571428,614.8974038656655,678.0657467532467,
1701008,780466062,1,23,Pylône autostable,49.00611111111111,1.9144444444444444,24,THUN-LE-PARADIS,RUE DE LA COTE LECUYER,78250,78401,train,pylone,support_1701008.jpg,visible,519.2655839737379,492.9511625471303,532.7616208400973,506.9662777545035,
1716845,780990156,1,38,Immeuble,48.801944444444445,2.0725,"19,8",,34 bis rue du Docteur Vaillant,78210,78545,train,batiment,support_1716845.jpg,visible,385.4948064630681,450.32548701298697,639.8324688007305,575.0008116883116,
1736078,782700113,2,23,Pylône autostable,48.47972222222222,1.8522222222222224,40,Le Petit Orme,zi  chem rural 9,78660,78071,train,pylone,support_1736078.jpg,visible,514.9413608870966,538.6644574780058,548.8144400659824,567.4926099706744,
1746470,780466083,1,23,Pylône autostable,48.7725,2.1475,"7,4",,RUE CHARLES DE GAULLE,78350,78322,train,pylone,support_1746470.jpg,visible,547.1331795468382,526.0796814386911,564.7582765277793,550.8226060465506,
1747998,780466089,1,23,Pylône autostable,48.78777777777778,2.0458333333333334,"8,4",,AVENUE DES PRES,78180,78423,train,pylone,support_1747998.jpg,ambigu,,,,,
1748486,780031455,1,38,Immeuble,48.99555555555556,1.685,75,,2 RUE ARCHIMEDE,78200,78361,train,batiment,support_1748486.jpg,visible,503.5207804890422,314.0137987012986,611.5727285409903,525.1306818181818,
1786127,782290535,2,17,Bâtiment,48.94,2.0463888888888886,"43,7",,45 Rue Jean Pierre Timbaud,78300,78498,train,batiment,support_1786127.jpg,ambigu,,,,,
1798466,780990181,1,26,Pylône tubulaire,49.02583333333333,1.7597222222222222,"23,5",,Rue de Meulan,78440,78246,train,pylone,support_1798466.jpg,visible,529.6909078390106,427.151322790113,553.0236937627644,452.150736279849,
1866260,782290485,1,38,Immeuble,48.77333333333333,2.082777777777778,"21,4",,47 R de Dampierre,78280,78297,train,batiment,support_1866260.jpg,visible,483.5727285409902,491.88392857142856,594.9493519176135,693.0267857142857,
1879848,782700175,1,23,Pylône autostable,48.99555555555556,1.8572222222222223,20,,chem des clos renards,78820,78327,train,pylone,support_1879848.jpg,visible,487.7009380946012,512.0011648254342,514.1709667672272,537.1693888092427,
1894294,780466098,1,17,Bâtiment,48.79444444444445,2.138055555555556,"10,5",PRSI DE VERSAILLES CHANTIER,4 PLACE RAYMOND POINCARE,78000,78646,train,batiment,support_1894294.jpg,ambigu,,,,,
1903428,780466100,1,17,Bâtiment,48.99722222222222,2.0975,12,GARE CONFLANS ST HONORINE,2 AVENUE EUGENE BERRURIER,78700,78172,train,batiment,support_1903428.jpg,visible,377.1831181513799,420.403409090909,589.9623389306006,543.4163961038961,
1936392,782700475,2,26,Pylône tubulaire,49.02666666666666,1.7602777777777778,22,,V COMMUNALE N°3,78440,78246,train,pylone,support_1936392.jpg,visible,549.3529400641971,568.0314639905548,566.7621490370425,590.1556670602124,
1942432,780180030,1,17,Bâtiment,48.83972222222222,2.11,10,,CHEMIN DU TROU D ENFER,78150,78158,train,batiment,support_1942432.jpg,visible,490.2220791903409,458.6371753246752,596.6116895799513,641.4943181818181,
1944610,780031492,1,17,Bâtiment,48.80138888888889,2.1394444444444445,15,,Pas de l'Abbé Picard,78000,78646,train,batiment,support_1944610.jpg,visible,511.83246880073045,387.1566558441558,905.8064947747564,606.5852272727273,
1948465,782700498,2,26,Pylône tubulaire,48.92361111111111,1.6930555555555555,15,,2 che DE GUERVILLE,78930,78677,train,pylone,support_1948465.jpg,non_visible,,,,,
1954203,780990225,1,17,Bâtiment,48.94583333333333,2.151944444444444,"18,6",,20 rue de Paris,78600,78358,train,batiment,support_1954203.jpg,ambigu,,,,,
1960544,780990230,1,23,Pylône autostable,48.73194444444445,2.037777777777777,30,LA CULOTTE,ROUTE DE MILON,78114,78356,train,pylone,support_1960544.jpg,visible,452.8350245400652,457.7313322229718,480.4708484564086,483.2752013408669,
2005716,782290532,2,38,Immeuble,48.77611111111111,2.000833333333333,24,,22 RUE JEAN JAURES,78190,78621,train,batiment,support_2005716.jpg,visible,453.6506506189123,191.0008116883116,658.1181830864448,553.390422077922,
2025999,782750893,1,17,Bâtiment,48.9875,1.908611111111111,"20,3",RESIDENCE LEO LAGRANGE,7 R LEO LAGRANGE,78130,78440,train,batiment,support_2025999.jpg,visible,460.3000012682629,375.5202922077922,566.6896116578733,679.7280844155844,
2043003,780990242,2,38,Immeuble,48.873333333333335,2.085555555555556,17,,2 r des poteries,78160,78372,train,batiment,support_2043003.jpg,visible,448.6636376318992,423.7280844155844,594.9493519176135,583.3124999999999,
2057336,782750907,1,17,Bâtiment,48.77333333333333,2.0716666666666668,20,,15 BD DU CHATEAU,78280,78297,train,batiment,support_2057336.jpg,visible,460.3000012682629,530.1176948051948,593.287014255276,633.1826298701299,
2058963,782750909,1,38,Immeuble,48.801944444444445,2.0719444444444446,20,,32 R DU DOCTEUR VAILLANT,78210,78545,train,batiment,support_2058963.jpg,visible,493.5467545150162,400.4553571428571,553.390910359172,508.5073051948051,
2195075,780990270,1,26,Pylône tubulaire,48.74,1.9213888888888888,25,,27 RUE DES OSIER,78310,78168,train,pylone,support_2195075.jpg,visible,538.070376772295,454.6465469208212,573.0523960433468,472.5097056975283,
2214528,782750967,1,38,Immeuble,48.797777777777775,2.1283333333333334,"22,1",,22 RUE DES TOURNELLES,78000,78646,train,batiment,support_2214528.jpg,ambigu,,,,,
2233100,782750977,1,26,Pylône tubulaire,48.94916666666666,2.0105555555555554,31,ZONE ECOPOLE SEINE AVAL,CHEM AUX MOINES,78510,78624,train,pylone,support_2233100.jpg,non_visible,,,,,
2284586,780031443,3,38,Immeuble,48.96111111111112,1.8727777777777777,17,,61 ROUTE DE BAZEMONT,78410,78238,train,batiment,support_2284586.jpg,visible,450.325975294237,415.4163961038961,613.235066203328,576.6631493506493,
2297099,782290563,1,23,Pylône autostable,49.0075,2.086388888888889,30,,104 Rue de Cergy,78700,78172,train,pylone,support_2297099.jpg,visible,503.30748226573047,460.0066716562657,532.4437278383398,480.8182756367009,
2312041,782700507,1,38,Immeuble,48.98333333333333,1.9088888888888889,"16,7",,2 RESIDENCE DES CHENES,78130,78440,train,batiment,support_2312041.jpg,visible,443.6766246448863,403.7800324675324,688.0402610085227,473.5982142857142,
2335964,780466048,1,26,Pylône tubulaire,48.909444444444446,2.0747222222222224,21,,ROUTES DES PRINCES,78100,78551,train,pylone,support_2335964.jpg,visible,611.1366339081474,478.45170559959513,632.185714697488,507.59658669252815,
2342600,780990306,1,38,Immeuble,48.89277777777778,2.1347222222222224,"17,8",,26 rue du marechal Foch,78110,78650,train,batiment,support_2342600.jpg,ambigu,,,,,
2425176,780990328,1,23,Pylône autostable,48.71666666666667,1.7975,"36,7",,La Rue Neuveparcelle,78610,78108,train,pylone,support_2425176.jpg,visible,590.7403985656438,639.602130418283,626.3273778201556,682.0327595294316,
2437031,780990292,2,17,Bâtiment,48.78888888888888,2.035,18,,2 PLACE DE LA PAIX CELESTE,78180,78423,train,batiment,support_2437031.jpg,visible,476.9233778916396,284.09172077922074,786.1181830864448,724.6112012987012,
2456581,782751027,1,38,Immeuble,49.00555555555555,1.9147222222222224,"17,5",,50 R GAMBETTA,78250,78401,train,batiment,support_2456581.jpg,ambigu,,,,,
2495896,780990342,2,38,Immeuble,48.995,1.6766666666666663,"17,9",,7 rue Denis Papin,78200,78361,train,batiment,support_2495896.jpg,visible,430.377923346185,506.84496753246736,603.2610402293019,654.7930194805194,
2521964,782290594,1,23,Pylône autostable,48.77638888888889,1.6294444444444445,30,,ROUTE DE RAMBOUILLET,78550,78381,train,pylone,support_2521964.jpg,non_visible,,,,,
2576065,780990350,1,38,Immeuble,48.79166666666666,1.965,"18,7",,2 rue alain colas,78990,78208,train,batiment,support_2576065.jpg,visible,417.07922204748377,395.4683441558441,598.274027242289,573.3384740259739,
2606937,780990362,2,38,Immeuble,48.77111111111111,2.170555555555556,16,LE VALLON,"13, r des fonds",78350,78322,train,batiment,support_2606937.jpg,visible,333.9623389306006,353.90990259740244,609.9103908786526,786.1176948051948,
2622138,780600042,1,23,Pylône autostable,49.02638888888889,1.4830555555555556,20,Les Longs Champs,Route de Blaru,78270,78147,train,pylone,support_2622138.jpg,visible,430.377923346185,546.7410714285713,465.287014255276,576.6631493506493,
